Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
2025-11-26,NA,Երևան,Դավթաշեն,68727600,180000,92,0,747039,3,"=""12/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wxa2
2025-11-28,NA,Երևան,Աջափնյակ,45818400,120000,51,0,898400,2,"=""2/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-silikyan-taxamasum--wiwe
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,91254980,239000,124,0,735927,4,"=""9/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wxo6
2025-11-24,NA,Երևան,Քանաքեռ Զեյթուն,52691160,138000,52,0,1013291,2,"=""14/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--wxba
2025-11-26,NA,Երևան,Ավան,42382020,111000,73,0,580575,3,"=""14/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wxvx
2025-11-18,NA,Երևան,Նորք Մարաշ,48491140,127000,64,0,757674,2,"=""5/7""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-norq-marashum--w1ls
2025-11-24,NA,Երևան,Արաբկիր,60327560,158000,73,0,826404,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxu8
2025-11-25,NA,Երևան,Կենտրոն,49636600,130000,54,0,919196,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wx04
2025-11-26,NA,Երևան,Դավթաշեն,68727600,180000,92,0,747039,3,"=""12/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wxs3
2025-11-21,2025-11-25,Երևան,Կենտրոն,202364600,530000,167,0,1211764,4,"=""4/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--wx8u
2025-11-19,2025-11-26,Երևան,Դավթաշեն,38182000,100000,75,0,509093,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wxwm
2025-11-26,NA,Երևան,Արաբկիր,38945640,102000,42,0,927277,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-monumentum--wxat
2025-11-21,2025-11-25,Երևան,Քանաքեռ Զեյթուն,45436580,119000,94,0,483367,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wxfh
2025-11-27,NA,Երևան,Արաբկիր,36272900,95000,54,0,671720,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wxt8
2025-11-26,NA,Երևան,Քանաքեռ Զեյթուն,54600260,143000,59,0,925428,2,"=""7/19""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wxkl
2025-11-26,NA,Երևան,Քանաքեռ Զեյթուն,54600260,143000,59,0,925428,2,"=""7/19""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wxkn
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,64909400,170000,104,0,624128,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wxht
2025-11-22,NA,Երևան,Արաբկիր,30545600,80000,53,0,576332,2,"=""9/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wxhn
2025-11-26,2025-12-05,Երևան,Աջափնյակ,45818400,120000,75,0,610912,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--wxsg
2025-11-22,NA,Երևան,Արաբկիր,54600260,143000,58,0,941383,2,"=""10/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wxhm
2025-11-20,NA,Երևան,Արաբկիր,34363800,90000,34,0,1010700,1,"=""3/4""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wxxf
2025-11-24,NA,Երևան,Արաբկիր,60327560,158000,73,0,826404,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxbk
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,64909400,170000,104,0,624128,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wxcl
2025-11-26,NA,Երևան,Կենտրոն,114546000,300000,130,0,881123,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wxvb
2025-11-25,NA,Երևան,Կենտրոն,49636600,130000,54,0,919196,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wxre
2025-11-25,2025-11-26,Երևան,Արաբկիր,32454700,85000,40,0,811367,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wxrw
2025-11-25,NA,Երևան,Արաբկիր,31691060,83000,42,0,754549,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wxr4
2025-11-26,NA,Երևան,Դավթաշեն,46963860,123000,58,0,809721,2,"=""1/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wxvm
2025-11-26,NA,Երևան,Ավան,42000200,110000,73,0,575345,3,"=""14/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wxvc
2025-11-26,NA,Երևան,Դավթաշեն,46963860,123000,58,0,809721,2,"=""1/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wxvf
2025-11-24,NA,Երևան,Քանաքեռ Զեյթուն,52691160,138000,52,0,1013291,2,"=""14/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-qanaqer-zeytunum--wxua
2025-11-24,NA,Երևան,Արաբկիր,68727600,180000,72,0,954550,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxuc
2025-11-19,2025-11-26,Երևան,Աջափնյակ,31309240,82000,80,0,391365,3,"=""16/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--wxq7
2025-11-19,NA,Երևան,Արաբկիր,42000200,110000,63,0,666669,2,"=""3/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wx64
2025-11-25,NA,Երևան,Քանաքեռ Զեյթուն,28636500,75000,34,0,842250,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--wxpl
2025-11-17,2025-11-21,Երևան,Կենտրոն,142418860,373000,85,0,1675516,3,"=""9/11""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--w1kj
2025-11-24,NA,Երևան,Արաբկիր,68727600,180000,72,0,954550,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxbv
2025-11-24,NA,Երևան,Կենտրոն,62236660,163000,67,0,928905,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wxb5
2025-11-25,NA,Երևան,Քանաքեռ Զեյթուն,59182100,155000,107,0,553103,3,"=""5/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wxrx
2025-11-20,NA,Երևան,Կենտրոն,77509460,203000,61,0,1270646,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wxdh
2025-11-26,NA,Երևան,Արաբկիր,66818500,175000,89,0,750769,3,"=""7/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wxvh
2025-11-24,NA,Երևան,Կենտրոն,62236660,163000,67,0,928905,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wxus
2025-11-25,NA,Երևան,Աջափնյակ,26345580,69000,43,0,612687,2,"=""11/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--wx0d
2025-11-20,2025-11-25,Երևան,Արաբկիր,52309340,137000,75,0,697457,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wxxh
2025-11-19,NA,Երևան,Նոր Նորք,49636600,130000,87,0,570535,3,"=""9/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--wxgc
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,49636600,130000,73,0,679953,3,"=""6/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wxzx
2025-11-25,2025-11-26,Երևան,Արաբկիր,32072880,84000,47,0,682401,1,"=""1/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wxa1
2025-11-22,NA,Երևան,Արաբկիր,41618380,109000,50,0,832367,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wxho
2025-11-26,NA,Երևան,Քանաքեռ Զեյթուն,49636600,130000,74,0,670764,3,"=""6/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wxku
2025-11-24,NA,Երևան,Ավան,50782060,133000,80,0,634775,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--wxb7
2025-11-26,NA,Երևան,Քանաքեռ Զեյթուն,58036640,152000,79,0,734641,3,"=""2/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqer-zeytunum--wxkh
2025-11-26,NA,Երևան,Մալաթիա Սեբաստիա,66818500,175000,117,0,571098,3,"=""11/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-leningradyanum--wxk4
2025-11-21,NA,Երևան,Քանաքեռ Զեյթուն,48872960,128000,100,0,488729,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wxyq
2025-11-21,NA,Երևան,Քանաքեռ Զեյթուն,43909300,115000,102,0,430483,4,"=""4/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--wxfu
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,71018520,186000,85,0,835512,2,"=""3/13""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wxog
2025-11-20,NA,Երևան,Արաբկիր,49636600,130000,96,0,517047,3,"=""11/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxxm
2025-02-08,2025-11-24,Երևան,Արաբկիր,60327560,158000,55,0,1096864,2,"=""4/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--q3gn
2025-11-21,NA,Երևան,Արաբկիր,80182200,210000,161,0,498026,4,"=""10/11""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wxyp
2025-11-21,NA,Երևան,Արաբկիր,96218640,252000,116,0,829471,4,"=""4/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wxfl
2025-11-21,NA,Երևան,Արաբկիր,96218640,252000,116,0,829471,4,"=""4/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wxfk
2025-11-25,NA,Երևան,Շենգավիթ,26727400,70000,56,0,477275,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-charbaxum--wx0b
2025-11-24,NA,Երևան,Դավթաշեն,43527480,114000,55,0,791408,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wxux
2025-11-27,NA,Երևան,Քանաքեռ Զեյթուն,93545900,245000,100,0,935459,3,"=""10/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wx27
2025-11-21,2025-11-25,Երևան,Քանաքեռ Զեյթուն,85909500,225000,97,0,885664,3,"=""7/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-raykomum--wxy1
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,45818400,120000,81,0,565659,3,"=""13/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqerum--wxot
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,61091200,160000,75,0,814549,2,"=""15/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wxow
2025-11-24,NA,Երևան,Դավթաշեն,43527480,114000,55,0,791408,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wxbn
2025-11-21,NA,Երևան,Արաբկիր,80182200,210000,161,0,498026,4,"=""10/11""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wxyz
2025-11-22,NA,Երևան,Մալաթիա Սեբաստիա,27109220,71000,48,0,564775,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wxci
2025-11-21,NA,Երևան,Դավթաշեն,55363900,145000,100,0,553639,4,"=""8/11""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-davtashenum--wxfz
2025-11-25,NA,Երևան,Արաբկիր,34363800,90000,45,0,763640,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--wxrg
2025-11-21,NA,Երևան,Նոր Նորք,50018420,131000,93,0,537832,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--wxfe
2025-11-19,NA,Երևան,Ավան,49636600,130000,79,0,628311,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--wxgm
2025-11-25,NA,Երևան,Արաբկիր,34363800,90000,45,0,763640,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-komitasum--wx01
2025-11-21,2025-11-25,Երևան,Արաբկիր,47727500,125000,70,0,681821,3,"=""9/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxy6
2025-11-22,NA,Երևան,Արաբկիր,91636800,240000,95,0,964597,3,"=""14/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxo3
2025-11-22,NA,Երևան,Դավթաշեն,31309240,82000,58,0,539814,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-16-kvartalum--wxob
2025-11-22,NA,Երևան,Կենտրոն,48109320,126000,42,0,1145460,2,"=""6/11""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wxoj
2025-11-22,NA,Երևան,Արաբկիր,74073080,194000,89,0,832281,3,"=""3/8""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxh7
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,36654720,96000,75,0,488729,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wxh0
2025-11-18,NA,Երևան,Արաբկիր,63000300,165000,60,0,1050005,2,"=""7/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w1ln
2025-11-18,NA,Երևան,Արաբկիր,52309340,137000,85,0,615404,4,"=""8/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--w1lp
2025-11-22,NA,Երևան,Արաբկիր,74073080,194000,89,0,832281,3,"=""3/8""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxhg
2025-11-18,NA,Երևան,Արաբկիր,63000300,165000,60,0,1050005,2,"=""7/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w128
2025-11-26,NA,Երևան,Նոր Նորք,32454700,85000,60,0,540911,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-8-rd-masivum--wxkt
2025-11-17,NA,Երևան,Կենտրոն,87818600,230000,68,0,1291450,3,"=""3/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w1n1
2025-11-24,NA,Երևան,Շենգավիթ,26345580,69000,50,0,526911,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-shengavitum--wxb6
2025-11-21,NA,Երևան,Արաբկիր,60327560,158000,86,0,701483,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wx80
2025-11-19,NA,Երևան,Արաբկիր,61091200,160000,72,0,848488,2,"=""4/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wxwj
2025-11-28,NA,Երևան,Աջափնյակ,27491040,72000,40,0,687276,2,"=""6/6""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-silikyan-taxamasum--wiw4
2025-11-19,NA,Երևան,Դավթաշեն,95455000,250000,135,0,707074,3,"=""4/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wxqk
2025-11-22,NA,Երևան,Արաբկիր,60327560,158000,55,0,1096864,2,"=""4/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wxop
2025-11-21,2025-11-25,Երևան,Արաբկիր,55363900,145000,71,0,779773,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wxyd
2025-11-22,NA,Երևան,Արաբկիր,74454900,195000,77,0,966946,3,"=""2/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxo4
2025-11-18,NA,Երևան,Նոր Նորք,45436580,119000,81,0,560945,3,"=""2/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-4-rd-masivum--w1la
2025-11-20,NA,Երևան,Կենտրոն,53454800,140000,78,0,685317,3,"=""9/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wxds
2025-11-19,2025-11-25,Երևան,Արաբկիր,59182100,155000,101,0,585961,3,"=""11/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wxe8
2025-11-19,NA,Երևան,Արաբկիր,57273000,150000,59,0,970728,2,"=""6/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wx61
2025-11-19,NA,Երևան,Նոր Նորք,49636600,130000,73,0,679953,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-nor-norqum--wx6q
2025-11-24,NA,Երևան,Նոր Նորք,51545700,135000,75,0,687276,2,"=""8/11""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-5-rd-masivum--wxbw
2025-11-19,NA,Երևան,Նոր Նորք,49636600,130000,73,0,679953,2,"=""9/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--wxqt
2025-11-26,NA,Երևան,Կենտրոն,97364100,255000,78,0,1248257,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wxvz
2025-11-20,NA,Երևան,Քանաքեռ Զեյթուն,58418460,153000,85,0,687276,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wxxn
2025-11-20,NA,Երևան,Կենտրոն,66818500,175000,70,0,954550,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wxxr
2025-11-20,NA,Երևան,Կենտրոն,66818500,175000,70,0,954550,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wx1q
2025-11-19,NA,Երևան,Արաբկիր,59182100,155000,101,0,585961,3,"=""11/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--wxex
2025-11-19,NA,Երևան,Դավթաշեն,95455000,250000,135,0,707074,3,"=""4/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wx69
2025-11-19,NA,Երևան,Մալաթիա Սեբաստիա,47727500,125000,97,0,492036,3,"=""7/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wxg4
2025-11-19,NA,Երևան,Շենգավիթ,46582040,122000,78,0,597205,3,"=""7/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masum--wxwe
2025-02-19,2025-11-22,Երևան,Կենտրոն,103091400,270000,70,0,1472734,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q3li
2025-11-20,NA,Երևան,Արաբկիր,95073180,249000,131,0,725749,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wxx2
2025-11-20,NA,Երևան,Արաբկիր,60709380,159000,74,0,820397,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wxxp
2025-11-20,NA,Երևան,Կենտրոն,106909600,280000,69,0,1549414,2,"=""4/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wx12
2025-11-20,NA,Երևան,Կենտրոն,72545800,190000,63,0,1151520,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--wx18
2025-11-18,NA,Երևան,Նոր Նորք,45436580,119000,81,0,560945,3,"=""2/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-4-rd-masivum--w1l4
2025-11-22,NA,Երևան,Քանաքեռ Զեյթուն,36654720,96000,75,0,488729,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wxhy
