Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
10/08/2025,,Կոտայք,Աբովյան,125000000,327122,280,400,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-norakaruyc-shqex-arandznatun-abovyanum--wqwh
13/07/2025,30/07/2025,Կոտայք,Զովունի գյուղ,57318000,150000,82,100,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-shqex-arandznatun-zovunium-loxavazanov--qlrj
03/08/2025,06/08/2025,Կոտայք,Ձորաղբյուր գյուղ,133742000,350000,230,600,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-shqex-arandznatun-dzoraxbyurum-loxavazanov--w4ok
19/09/2023,09/08/2025,Երևան,Քանաքեռ Զեյթուն,59228600,155000,210,1,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun-zeytunum--3x1
03/08/2025,11/08/2025,Երևան,Նոր Նորք,187238800,490000,350,1500,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-nor-norqum--w4ze
03/08/2025,11/08/2025,Երևան,Մալաթիա Սեբաստիա,60374960,158000,125,140,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-malatia-sebastiayum-avtotnakov--w4mj
03/08/2025,07/08/2025,Կոտայք,Առինջ գյուղ,122278400,320000,235,613,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-norakaruyc-shqex-arandznatun--w4j7
03/08/2025,,Երևան,Դավթաշեն,305696000,800000,500,1200,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun-16-kvartalum--w4jp
03/08/2025,10/08/2025,Կոտայք,Քասախ գյուղ,103172400,270000,200,500,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-qasaxum--w4zc
03/08/2025,,Երևան,Նորք Մարաշ,51586200,135000,250,500,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-norq-marashum--w4jo
10/08/2025,13/08/2025,Երևան,Դավթաշեն,248378000,650000,500,1000,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-shqex-arandznatun-davtashenum--wqw7
03/08/2025,13/08/2025,Երևան,Ավան,164311600,430000,441,500,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-norakaruyc-shqex-arandznatun-avanum--w4jv
03/08/2025,16/08/2025,Կոտայք,Առինջ գյուղ,175775200,460000,280,500,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun--w4ol
01/07/2025,16/08/2025,Երևան,Դավթաշեն,51586200,135000,120,235,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-davtashenum--qlqj
03/08/2025,,Երևան,Նորք Մարաշ,1050830000,2750000,860,2400,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-norq-marashum--w4z6
03/08/2025,12/08/2025,Երևան,Ավան,135652600,355000,200,250,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun-avanum--w4jn
16/07/2025,26/07/2025,Երևան,Նոր Նորք,63049800,165000,164,200,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-nor-norqum--ql2s
27/07/2025,05/08/2025,Կոտայք,Առինջ գյուղ,171954000,450000,340,1000,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun--qtkm
27/07/2025,15/08/2025,Կոտայք,Առինջ գյուղ,229272000,600000,330,800,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-shqex-arandznatun--qtk3
05/08/2025,,Երևան,Քանաքեռ Զեյթուն,63049800,165000,260,91,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-zeytunum--w404
29/07/2025,,Արարատ,Նոր Խարբերդ գյուղ,32480200,85000,75,200,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun--qtlb
11/03/2025,06/07/2025,Երևան,Դավթաշեն,592286000,1550000,1000,1200,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-norakaruyc-shqex-arandznatun-davtashenum-loxavazanov-avtotnakov--q02b
03/08/2025,11/08/2025,Երևան,Կենտրոն,53496800,140000,100,187,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-kentronum--w4os
07/04/2025,21/06/2025,Արագածոտն,Օշական գյուղ,114636000,300000,400,7000,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-norakaruyc-shqex-arandznatun--qaex
03/08/2025,,Երևան,Ավան,1413844000,3700000,1600,500,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-norakaruyc-shqex-arandznatun-avanum--w4j8
03/08/2025,,Երևան,Նորք Մարաշ,171954000,450000,500,500,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-sepakan-tun-norq-marashum--w4m2
03/08/2025,,Երևան,Նորք Մարաշ,36301400,95000,179,173,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-norq-marashum-avtotnakov--w4m0
03/08/2025,,Երևան,Աջափնյակ,458544000,1200000,500,1465,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun-ajapnyakum--w4zy
03/08/2025,03/09/2025,Կոտայք,Զովունի գյուղ,76041880,199000,160,280,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-norakaruyc-shqex-arandznatun-zovunium--w4mn
25/08/2025,,Երևան,Նոր Նորք,401226000,1050000,617,1100,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-norakaruyc-shqex-arandznatun-nor-norqum-loxavazanov-avtotnakov--wwg0
09/08/2025,,Երևան,Արաբկիր,126099600,330000,150,520,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-norakaruyc-shqex-arandznatun-qanaqerum--wqw9
09/08/2025,,Երևան,Նորք Մարաշ,233093200,610000,154,600,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun-norq-marashum--wqww
15/07/2025,16/07/2025,Երևան,Աջափնյակ,53496800,140000,76,190,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun-ajapnyakum-avtotnakov--qln6
02/08/2025,,Երևան,Ավան,191060000,500000,305,1065,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-avanum--w4ox
30/10/2024,24/06/2025,Երևան,Նորք Մարաշ,152848000,400000,300,600,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-norq-marashum-avtotnakov--qfjt
02/08/2025,,Երևան,Էրեբունի,49675600,130000,188,115,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-erebunium-avtotnakov--w4f2
27/07/2025,15/08/2025,Կոտայք,Առինջ գյուղ,113489640,297000,150,800,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun--qtkn
03/08/2025,,Երևան,Քանաքեռ Զեյթուն,37447760,98000,130,190,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun-qanaqer-zeytunum--w4jj
16/07/2025,,Կոտայք,Վերին Պտղնի գյուղ,55407400,145000,140,545,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun--ql2g
03/08/2025,,Երևան,Աջափնյակ,70692200,185000,192,386,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-ajapnyakum--w4j6
03/08/2025,,Երևան,Ավան,55407400,145000,170,310,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-avanum-avtotnakov--w4mr
03/08/2025,,Կոտայք,Ջրվեժ գյուղ,192970600,505000,445,600,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-jrvejum--w4m4
03/08/2025,,Կոտայք,Ձորաղբյուր գյուղ,133742000,350000,265,459,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-shqex-arandznatun-dzoraxbyurum--w4zn
14/10/2024,25/06/2025,Կոտայք,Առինջ գյուղ,80245200,210000,170,400,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--q84q
03/08/2025,,Երևան,Նորք Մարաշ,401226000,1050000,360,1300,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun-norq-marashum--w4zw
03/08/2025,16/08/2025,Երևան,Քանաքեռ Զեյթուն,191060000,500000,220,760,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-zeytunum--w4zf
10/08/2025,,Երևան,Դավթաշեն,91708800,240000,280,580,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-davtashenum--wqwr
10/08/2025,,Կոտայք,Զովունի գյուղ,114636000,300000,138,520,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-zovunium--wqw0
10/08/2025,,Կոտայք,Զովունի գյուղ,62285560,163000,240,240,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-zovunium--wqwu
02/08/2025,,Երևան,Արաբկիր,343908000,900000,1000,550,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-arabkirum-loxavazanov--w4ow
29/03/2025,02/07/2025,Երևան,Աջափնյակ,420332000,1100000,535,630,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-ajapnyakum-avtotnakov--qpza
13/07/2025,22/07/2025,Կոտայք,Զովունի գյուղ,84066400,220000,152,150,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun-zovunium-avtotnakov--qlr7
22/07/2025,,Արմավիր,Էջմիածին քաղաք,45854400,120000,175,404,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--qtz6
27/07/2025,05/08/2025,Կոտայք,Առինջ գյուղ,76041880,199000,125,350,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--qtk0
07/03/2025,06/07/2025,Կոտայք,Պռոշյան գյուղ,49675600,130000,220,280,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun--q00x
21/07/2025,,Արարատ,Նոր Խարբերդ գյուղ,30569600,80000,100,200,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--qtyy
09/03/2024,18/08/2025,Կոտայք,Ջրվեժ գյուղ,64960400,170000,165,550,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-sepakan-tun-jrvejum--nwh
21/08/2025,,Կոտայք,Արզնի գյուղ,48911360,128000,90,525,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-norakaruyc-amaranoc-avtotnakov--wqke
03/08/2025,11/08/2025,Կոտայք,Քասախ գյուղ,89798200,235000,196,450,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-qasaxum--w4zh
27/07/2025,11/08/2025,Կոտայք,Առինջ գյուղ,131449280,344000,160,200,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun--qtkj
07/07/2025,20/08/2025,Երևան,Շենգավիթ,43943800,115000,85,110,,3,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-shengavitum--qlcr
11/06/2025,12/06/2025,Արարատ,Մարմարաշեն գյուղ,47765000,125000,120,900,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--q73p
03/08/2025,,Արարատ,Նոր Խարբերդ գյուղ,87887600,230000,286,1200,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun--w4jq
27/07/2025,,Երևան,Ավան,21016600,55000,116,14,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-avanum--qtkw
03/08/2025,,Կոտայք,Քասախ գյուղ,82155800,215000,211,365,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-qasaxum--w4mg
03/08/2025,,Երևան,Նորք Մարաշ,458544000,1200000,700,1400,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-norq-marashum-loxavazanov-avtotnakov--w4o7
02/07/2025,30/07/2025,Երևան,Մալաթիա Սեբաստիա,42033200,110000,140,100,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-bangladeshum--ql96
10/08/2025,13/08/2025,Երևան,Մալաթիա Սեբաստիա,114636000,300000,385,1100,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-malatia-sebastiayum--wqws
10/08/2025,,Երևան,Արաբկիր,286590000,750000,364,500,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-norakaruyc-shqex-arandznatun-arabkirum--wqwa
10/08/2025,,Կոտայք,Քասախ գյուղ,229272000,600000,800,980,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-qasaxum--wqwc
10/08/2025,,Կոտայք,Պտղնի գյուղ,332444400,870000,700,1400,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun--wqwy
09/08/2025,,Երևան,Էրեբունի,112725400,295000,210,420,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-norakaruyc-shqex-arandznatun-erebunium--wqw4
02/08/2025,,Երևան,Ավան,993512000,2600000,1250,1950,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-avanum-loxavazanov-avtotnakov--w4oe
03/08/2025,12/08/2025,Երևան,Ավան,113107520,296000,345,500,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun-avanum--w4jc
03/08/2025,12/08/2025,Կոտայք,Ջրվեժ գյուղ,84066400,220000,140,300,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-jrvejum--w4u9
20/07/2025,25/07/2025,Արմավիր,Մուսալեռ գյուղ,49293480,129000,175,420,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--qtif
20/07/2025,25/07/2025,Արմավիր,Մուսալեռ գյուղ,68781600,180000,190,420,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun--qti8
07/06/2025,,Կոտայք,Զովունի գյուղ,60374960,158000,230,370,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-zovunium--q7fq
03/08/2025,11/08/2025,Երևան,Ավան,84066400,220000,255,400,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-avanum--w4jt
03/08/2025,11/08/2025,Կոտայք,Առինջ գյուղ,101261800,265000,240,201,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun--w4je
27/07/2025,04/08/2025,Կոտայք,Առինջ գյուղ,114636000,300000,285,490,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun--qtkk
09/04/2025,08/07/2025,Երևան,Աջափնյակ,95530000,250000,163,200,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-ajapnyakum-avtotnakov--qaiv
03/08/2025,07/08/2025,Երևան,Դավթաշեն,175775200,460000,340,300,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-norakaruyc-shqex-arandznatun-davtashenum--w4uq
03/08/2025,,Երևան,Աջափնյակ,53496800,140000,140,500,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-ajapnyakum-avtotnakov--w4ud
03/08/2025,,Երևան,Դավթաշեն,550252800,1440000,950,1300,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-davtashenum--w4jl
03/08/2025,,Կոտայք,Առինջ գյուղ,125717480,329000,190,835,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun--w4mt
03/08/2025,,Երևան,Էրեբունի,57318000,150000,150,180,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-kayaranum-avtotnakov--w4mh
03/08/2025,,Կոտայք,Ձորաղբյուր գյուղ,87887600,230000,223,500,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-dzoraxbyurum--w4za
03/08/2025,,Երևան,Աջափնյակ,439438000,1150000,507,650,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun-ajapnyakum--w4z5
03/08/2025,,Երևան,Նորք Մարաշ,256020400,670000,270,350,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-shqex-arandznatun-norq-marashum--w4ot
02/08/2025,10/08/2025,Երևան,Արաբկիր,141384400,370000,350,1000,,8 և ավել,,Առանձնատուն,https://www.senyak.am/8-senyakanoc-shqex-arandznatun-qanaqerum-avtotnakov--w4hl
10/03/2025,24/06/2025,Կոտայք,Առինջ գյուղ,126099600,330000,300,500,,8 և ավել,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-avtotnakov--q0sz
02/11/2024,24/06/2025,Երևան,Նորք Մարաշ,91708800,240000,250,500,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-norq-marashum--qywy
03/08/2025,06/08/2025,Կոտայք,Ջրվեժ գյուղ,101261800,265000,300,1450,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-shqex-arandznatun-jrvejum--w4z1
27/07/2025,06/08/2025,Կոտայք,Առինջ գյուղ,118457200,310000,155,400,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-norakaruyc-shqex-arandznatun--qtku
04/02/2025,06/08/2025,Երևան,Աջափնյակ,51586200,135000,370,190,,7,,Առանձնատուն,https://www.senyak.am/7-senyakanoc-sepakan-tun-ajapnyakum-avtotnakov--qbai
10/08/2025,,Երևան,Արաբկիր,223158080,584000,200,596,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-arabkirum--wqwp
10/08/2025,,Երևան,Մալաթիա Սեբաստիա,108904200,285000,184,500,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-norakaruyc-shqex-arandznatun-malatia-sebastiayum--wqwj
10/08/2025,,Կոտայք,Պտղնի գյուղ,84066400,220000,396,2234,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun--wqwz
23/06/2025,,Կոտայք,Զովունի գյուղ,51586200,135000,98,440,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun-zovunium-avtotnakov--q2u3
02/08/2025,,Երևան,Կենտրոն,229272000,600000,350,100,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-kilikia-taxamasum--w4od
17/04/2025,,Կոտայք,Հրազդան,17959640,47000,150,600,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun-hrazdanum--qsgf
14/07/2025,,Կոտայք,Քասախ գյուղ,64960400,170000,120,180,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-qasaxum-avtotnakov--qlsx
29/02/2024,02/08/2025,Երևան,Մալաթիա Սեբաստիա,42033200,110000,120,400,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-bangladeshum--kbd
14/07/2025,,Երևան,Մալաթիա Սեբաստիա,51968320,136000,106,40,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-malatia-sebastiayum--qla0
30/05/2025,01/07/2025,Արարատ,Նոր Խարբերդ գյուղ,53496800,140000,210,220,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun--qnp3
27/07/2025,05/08/2025,Երևան,Արաբկիր,114636000,300000,180,40,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-arabkirum--qtk7
21/07/2025,,Արարատ,Հայանիստ գյուղ,24837800,65000,70,300,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun--qtyh
05/08/2025,,Երևան,Էրեբունի,53114680,139000,266,487,,4,,Առանձնատուն,https://www.senyak.am/4-senyakanoc-sepakan-tun-erebunium-avtotnakov--w45k
28/05/2025,,Արագածոտն,Աշտարակ,114636000,300000,175,1200,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-sepakan-tun-ashtarakum--qnu4
13/07/2025,,Կոտայք,Զովունի գյուղ,84066400,220000,152,150,,6,,Առանձնատուն,https://www.senyak.am/6-senyakanoc-norakaruyc-shqex-arandznatun-zovunium-avtotnakov--qlrn
03/08/2025,11/08/2025,Երևան,Ավան,48911360,128000,160,210,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-norakaruyc-shqex-arandznatun-avanum--w4j3
16/07/2025,,Երևան,Մալաթիա Սեբաստիա,61139200,160000,78,200,,3,,Առանձնատուն,https://www.senyak.am/3-senyakanoc-sepakan-tun-malatia-sebastiayum--ql2w
25/12/2024,31/05/2025,Երևան,Ավան,65000000,170103,220,110,,5,,Առանձնատուն,https://www.senyak.am/5-senyakanoc-sepakan-tun-avanum-avtotnakov--qma3
